assists,clean_sheets,creativity,bps,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,total_points,was_home,team,opponent_team,Target_Output
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Crystal Palace,Man City,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Crystal Palace,Wolves,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Crystal Palace,Chelsea,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Crystal Palace,Aston Villa,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Crystal Palace,Leeds,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Crystal Palace,Man Utd,1.0
0.0,0.0,0.04,0.6,0.1,0.0,0.16999999999999998,1.64,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,True,Crystal Palace,Fulham,1.0
0.0,0.0,0.04,0.9,0.1,0.0,0.16999999999999998,1.64,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,True,Crystal Palace,Southampton,0.0
0.0,0.0,0.04,0.9,0.1,0.0,0.16999999999999998,1.64,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,False,Crystal Palace,Spurs,0.0
0.0,0.0,0.04,0.9,0.1,0.0,0.16999999999999998,1.64,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,True,Crystal Palace,Sheffield Utd,0.0
0.0,0.0,0.04,0.9,0.1,0.0,0.16999999999999998,1.64,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,True,Crystal Palace,West Ham,0.0
0.0,0.0,0.04,0.9,0.1,0.0,0.16999999999999998,1.64,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,False,Crystal Palace,Burnley,0.0
0.0,0.0,0.04,0.9,0.1,0.0,0.16999999999999998,1.64,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,True,Crystal Palace,Liverpool,0.0
